Імʼя автора,Назва книги,Мова,Перекладач,Мова оригіналу,Оригінальна назва,Назва видавця,Рік видання,ISBN,Жанр книги
Дзвінка Матіяш,День сніговика,Українська мова,,,,Discursus,2023.0,9786177236022.0,Повісті. Оповідання.Проза
Солтис-Смирнова Марія,Кроленята і чарівний годинник,Українська мова,,,,Відкриття,2023.0,9786178224189.0,Казки для дітей
"Солтис-Смирнова Марія,Максим Парфіненко,Іванна Голуб",Совині історії,Українська мова,,,,Відкриття,2023.0,9789664169872.0,"Казки, вірші та історії"
"Iван Андрусяк,Анна Майта",Різдвяні справи детектива Жерара,Українська мова,,,,Vivat,2023.0,9786171700093.0,Казки для дітей
"Катажина Ририх,Катажина Садовська",Буду як Патрон,Українська мова,,,,Vivat,2023.0,9786171701335.0,Повісті. Оповідання.Проза
Жак Жаб'є,Ми з татом летимо в космос,Українська мова,,,,Vivat,2023.0,9789669421081.0,Повісті. Оповідання.Проза
"Наталія Кудляк,Катя Сіль",Казки навиворіт,Українська мова,,,,Vivat,2024.0,9786171700000.0,Казки для дітей
"Наталя Шерстюк,Анастасія Лавренішина",Ласкаво просимо на пошту. Як це насправді працює,Українська мова,,,,Vivat,2024.0,9786171701670.0,Енциклопедії для дітей
"Пітер Холейнон,Северіно Баральді,П'єро Каттанео,Вульф Т.",У світі чарівних казок,Українська мова,,,,Vivat,2023.0,9786171702318.0,Казки для дітей
"Вульф Т.,П'єро Каттанео,Северіно Баральді,Пітер Холейнон",У світі улюблених казок,Українська мова,,,,Vivat,2023.0,9786171702325.0,Казки для дітей
"Олівер Шерц,Барбара Шольц",Дивовижний друг,Українська мова,,,,BookChef,2023.0,9786175482063.0,"Казки, вірші та історії"
"MONATIK,Анастасія Грищенко",MONATIK. Книга мрій,Українська мова,,,,#Книголав,2023.0,9786178012694.0,Казки для дітей
"Єнс Шумахер,Гауке Кок",Знайди вихід. Різдвяний хаос,Українська мова,,,,#Книголав,2023.0,9786178012700.0,Лабіринти. Головоломки
Отфрід Пройслер,Маленький Привид,Українська мова,,,,Ранок,2023.0,9786170985668.0,Фантастика. Фентезі для дітей
Ніна Дуллек,Розалі. Пригода на сніданок,Українська мова,,,,Ранок,2023.0,9786170982773.0,Перше самостійне читання
Андре Кайперс,Увага! Код Червоний!,Українська мова,,,,Ранок,2023.0,9786170982834.0,Енциклопедії для дітей
Алекс Т. Сміт,Ґрампус і його Жахливий та Підступний Різдвяний План,Українська мова,,,,Жорж,2023.0,9786178023812.0,Казки для дітей
Галина Дерипаско,Зорі України. Казки про славетних українців,Українська мова,,,,Ранок,2023.0,9786170983947.0,Енциклопедії для дітей
"Роза Бейлі,Кармен Салданья",Оленичка і Малинівка,Українська мова,,,,Жорж,2023.0,9786178023799.0,Казки для дітей
Ред'ярд Кіплінґ,Звідки у верблюда горб,Українська мова,,,,Жорж,2023.0,9786178023232.0,Казки для дітей
"Меґан МакДоналд,Рейнолдс",Джуді Муді у понеділковому настрої. Книга 16,Українська мова,,,,Видавництво Старого Лева,2023.0,9789664482261.0,Повісті. Оповідання.Проза
"Айона Рейнджлі,Дейвід Теззімен",Пінгвін Айнштайн. Справа рибного детектива. Книга 2,Українська мова,,,,Видавництво Старого Лева,2023.0,9789664482162.0,Повісті. Оповідання.Проза
